Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Jefferson Mendoza,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.138,0.171,0.204,0.375,0.167,0,0,0,-0.1,0,0,999,sa3005713
Andrew Gill,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.161,0.224,0.26,0.484,0.217,34,0,0,-0.1,0,0,999,sa3014988
Misael Gonzalez,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.2,0.253,0.453,0.2,22,0,0,-0.1,0,0,999,sa3010164
Anthony Espinoza,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.156,0.183,0.206,0.389,0.173,4,0,0,-0.1,0,0,999,sa3008812
Anderson Comas,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.195,0.238,0.433,0.192,16,0,0,-0.1,0,0,999,sa3003268
Logan Glass,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.171,0.212,0.383,0.169,1,0,0,-0.1,0,0,999,sa3011614
Edwin Peralta,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.174,0.205,0.379,0.169,1,0,0,-0.1,0,0,999,sa3006081
Elijah Tatis,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.146,0.173,0.193,0.366,0.163,-3,0,0,-0.1,0,0,999,sa3011507
Sam Abbott,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.142,0.191,0.237,0.428,0.19,16,0,0,-0.1,0,0,999,sa3004161
Zack Collins,CHW,18,72,61,13,3,0,3,9,8,9,21,1,1,0,0.215,0.325,0.388,0.713,0.313,98,-0.1,-0.4,-0.3,1.1,0,593.3,19181
Blake Rutherford,CHW,3,13,12,3,1,0,0,1,1,1,3,0,0,0,0.235,0.275,0.365,0.64,0.276,73,0,0,-0.4,-0.2,0,999,sa917932
