Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Rodolfo Castro,PIT,8,33,30,7,1,0,1,4,4,2,8,0,0,0,0.239,0.287,0.43,0.717,0.306,91,0,0,-0.4,0.1,0.1,999,21987
Tucupita Marcano,PIT,6,26,23,6,1,0,0,3,2,2,4,0,1,0,0.252,0.32,0.357,0.677,0.299,86,0,0,-0.5,0.1,0,596.4,22871
Diego Castillo,PIT,6,27,24,6,1,0,1,3,3,2,4,0,0,0,0.247,0.304,0.377,0.682,0.297,85,0,0,-0.5,0.1,0,999,sa872839
Mason Martin,PIT,23,97,87,20,4,0,5,11,13,6,30,1,1,0,0.229,0.29,0.439,0.729,0.31,94,-0.1,0,-0.8,-2,0,591.7,sa3004885
Matthew Fraizer,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.26,0.319,0.43,0.75,0.322,101,0,0,0,0,0,999,sa918983
Ji-hwan Bae,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.254,0.315,0.372,0.687,0.301,87,0,0,0,0,0,999,sa3006895
Robert Glendinning,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.239,0.3,0.366,0.666,0.291,81,0,0,0,0,0,999,sa3004978
Carter Bins,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21,0.297,0.335,0.632,0.28,74,0,0,0,0,0,999,sa1115884
Jack Suwinski,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.232,0.312,0.408,0.719,0.311,94,0,0,0,0,0,999,sa918314
Canaan Smith-Njigba,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.244,0.326,0.384,0.709,0.311,94,0,0,0,0,0,999,sa3004279
Calvin Mitchell,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.259,0.305,0.413,0.717,0.309,92,0,0,0,0,0,999,sa3004258
Phillip Evans,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.247,0.325,0.384,0.709,0.31,94,0,0,0,0,0,999,12950
Daniel Amaral,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.229,0.291,0.362,0.652,0.285,77,0,0,0,0,0,999,sa3006712
Blake Sabol,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.211,0.27,0.335,0.605,0.265,64,0,0,0,0,0,999,sa3010269
Bligh Madris,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.248,0.31,0.386,0.696,0.303,89,0,0,0,0,0,999,sa3004165
Jonah Davis,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.202,0.278,0.368,0.646,0.282,75,0,0,0,0,0,999,sa3007501
John Ryan Murphy,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.188,0.247,0.316,0.563,0.246,52,0,0,-0.1,0,0,999,10346
Stephen Alemais,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.233,0.293,0.318,0.611,0.271,68,0,0,0,0,0,999,sa874070
