Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Jacob Washer,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.171,0.219,0.256,0.476,0.211,27,0,0,-0.1,0,0,999,sa3011306
Bradlee Beesley,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.196,0.245,0.322,0.567,0.248,51,0,0,-0.1,0,0,999,sa3015097
Kevin Made,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.225,0.264,0.489,0.215,29,0,0,-0.1,0,0,999,sa3014679
Ezequiel Pagan,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.191,0.227,0.275,0.503,0.221,33,0,0,-0.1,0,0,999,sa3007975
Edward Howard,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.214,0.249,0.463,0.205,23,0,0,-0.1,0,0,999,sa3014540
Jordan Nwogu,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.188,0.238,0.293,0.53,0.233,41,0,0,-0.1,0,0,999,sa3014530
Jonathan Sierra,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.245,0.281,0.526,0.232,41,0,0,-0.1,0,0,999,sa917303
Flemin Bautista,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.222,0.258,0.48,0.212,28,0,0,-0.1,0,0,999,sa3005940
Fabian Pertuz,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185,0.221,0.256,0.477,0.211,27,0,0,-0.1,0,0,999,sa3005500
Jacob Wetzel,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185,0.237,0.283,0.52,0.23,39,0,0,-0.1,0,0,999,sa3015057
Yeison Santana,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.173,0.211,0.234,0.446,0.198,19,0,0,-0.1,0,0,999,sa3005730
Pedro Ramirez,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.182,0.211,0.235,0.446,0.198,18,0,0,-0.1,0,0,999,sa3015834
Ethan Hearn,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.144,0.193,0.226,0.419,0.187,12,0,0,-0.1,0,0,999,sa3011502
Luis Verdugo,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176,0.209,0.249,0.458,0.202,21,0,0,-0.1,0,0,999,sa3006888
Matthew Mervis,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185,0.233,0.293,0.527,0.23,40,0,0,-0.1,0,0,999,sa3015051
Brandon Hughes,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.172,0.221,0.252,0.473,0.211,27,0,0,-0.1,0,0,999,sa915618
