Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Phoenix Sanders,TBR,1,1,3.97,0,12,0,12,11,5,2,12,4,1.29,8.96,3.34,4.14,0,0,999,sa3004098
Cody Reed,TBR,0,0,3.7,0,1,0,1,1,0,0,1,0,1.32,9.11,3.77,3.91,0,0.1,999,15232
Colby White,TBR,0,0,4.06,0,1,0,1,1,0,0,1,0,1.32,9.88,4.02,4.23,0,0.1,999,sa3011200
Tyler Glasnow,TBR,0,0,3.32,0,0,0,1,1,0,0,1,0,1.13,11.83,3.2,3.22,0,0,999,14374
Jacob Lopez,TBR,0,0,4.2,0,0,0,1,1,0,0,1,0,1.33,8.43,3.4,4.42,0,0,999,sa3008338
Ian Seymour,TBR,0,0,4.38,0,0,0,1,1,0,0,1,0,1.35,8.66,3.67,4.61,0,0,999,sa3014512
Jack Labosky,TBR,0,0,4.59,0,0,0,1,1,1,0,1,0,1.36,6.73,2.8,4.72,0,0,999,sa3006809
Easton McGee,TBR,0,0,4.67,0,0,0,1,1,1,0,1,0,1.37,6.35,2.63,4.78,0,0,999,sa917971
Jayden Murray,TBR,0,0,4.69,0,0,0,1,1,1,0,1,0,1.34,7.13,2.79,4.83,0,0,999,sa1170405
Miller Hogan,TBR,0,0,4.77,0,0,0,1,1,1,0,1,0,1.33,7.16,2.61,4.9,0,0,999,sa3007806
Alex Valverde,TBR,0,0,4.75,0,0,0,1,1,1,0,1,0,1.43,7.69,3.86,4.91,0,0,999,sa3005207
Adrian De Horta,TBR,0,0,4.89,0,0,0,1,1,1,0,1,0,1.47,8.23,4.5,5.07,0,0,999,sa737857
John Doxakis,TBR,0,0,4.85,0,0,0,1,1,1,0,1,0,1.49,6.17,3.8,5.11,0,0,999,sa1115967
Caleb Sampen,TBR,0,0,4.98,0,0,0,1,1,1,0,1,0,1.48,6.24,3.64,5.13,0,0,999,sa3007965
Faustino Carrera,TBR,0,0,5.01,0,0,0,1,1,1,0,1,0,1.45,6.42,3.58,5.32,0,0,999,sa917740
Evan McKendry,TBR,0,0,5.21,0,0,0,1,1,1,0,1,0,1.5,5.99,3.73,5.38,0,0,999,sa3010787
Taj Bradley,TBR,0,0,5.23,0,0,0,1,1,1,0,1,0,1.53,6.65,4.35,5.43,0,0,999,sa3007839
Mitchell Wilcox,TBR,0,0,5.34,0,0,0,1,1,1,0,1,0,1.58,5.91,4.35,5.47,0,0,999,sa3014443
Zachary Trageton,TBR,0,0,5.38,0,0,0,1,1,1,0,1,0,1.52,5.83,3.75,5.55,0,0,999,sa918087
Seth Johnson,TBR,0,0,5.45,0,0,0,1,1,1,0,1,1,1.61,6.08,4.74,5.61,0,0,999,sa3011342
Antonio Jimenez,TBR,0,0,5.48,0,0,0,1,1,1,0,1,1,1.7,6.12,5.71,5.82,0,0,999,sa3008074
Franklin Dacosta,TBR,0,0,5.53,0,0,0,1,1,1,0,1,1,1.64,6.2,5.13,5.83,0,0,999,sa3002925
David Mercado,TBR,0,0,5.73,0,0,0,1,1,1,0,1,0,1.57,6.4,4.3,5.85,0,0,999,sa3005024
Jose Lopez,TBR,0,0,5.52,0,0,0,1,1,1,0,1,1,1.68,6.17,5.57,5.88,0,0,999,sa3003055
Benjamin Brecht,TBR,0,0,5.61,0,0,0,1,1,1,0,1,0,1.6,5.35,4.33,5.92,0,0,999,sa3011218
Victor Munoz,TBR,0,0,5.93,0,0,0,1,1,1,0,1,1,1.69,5.59,5.06,6.04,0,0,999,sa3006381
Daiveyon Whittle,TBR,0,0,6.1,0,0,0,1,1,1,0,1,1,1.78,4.95,5.73,6.28,0,0,999,sa3007617
